"20201013","15","59",19.62,"mph","media/images/calib-20201013-1559417.jpg",199,61,11,59,649,"R2L",",None,"
"20201013","15","59",31.51,"mph","media/images/calib-20201013-1559427.jpg",67,0,38,120,4560,"R2L",",None,"
"20201013","15","59",22.56,"mph","media/images/calib-20201013-1559449.jpg",173,0,37,120,4440,"R2L",",None,"
"20201013","15","59",15.02,"mph","media/images/calib-20201013-1559460.jpg",113,0,84,120,10080,"L2R",",None,"
"20201013","15","59",49.71,"mph","media/images/calib-20201013-1559481.jpg",50,41,36,22,792,"L2R",",None,"
"20201013","15","59",56.74,"mph","media/images/calib-20201013-1559487.jpg",32,0,41,13,533,"L2R",",None,"
"20201013","15","59",17.45,"mph","media/images/calib-20201013-1559494.jpg",49,44,15,15,225,"R2L",",None,"
"20201013","15","59",52.10,"mph","media/images/calib-20201013-1559503.jpg",36,0,40,25,1000,"R2L",",None,"
"20201013","15","59",46.14,"mph","media/images/calib-20201013-1559516.jpg",34,88,94,32,3008,"R2L",",None,"
"20201013","15","59",87.49,"mph","media/images/calib-20201013-1559528.jpg",58,5,25,15,375,"L2R",",None,"
"20201013","15","59",103.46,"mph","media/images/calib-20201013-1559539.jpg",36,92,56,28,1568,"R2L",",None,"
"20201013","15","59",15.66,"mph","media/images/calib-20201013-1559548.jpg",50,0,44,27,1188,"L2R",",None,"
"20201013","15","59",38.45,"mph","media/images/calib-20201013-1559556.jpg",44,47,42,27,1134,"L2R",",None,"
"20201013","15","59",47.22,"mph","media/images/calib-20201013-1559562.jpg",62,104,35,16,560,"R2L",",None,"
"20201013","15","59",13.02,"mph","media/images/calib-20201013-1559572.jpg",87,35,38,23,874,"R2L",",None,"
"20201013","15","59",15.40,"mph","media/images/calib-20201013-1559584.jpg",28,94,54,26,1404,"R2L",",None,"
"20201013","16","00",17.58,"mph","media/images/calib-20201013-1600005.jpg",160,0,46,120,5520,"L2R",",None,"
"20201013","16","00",7.73,"mph","media/images/calib-20201013-1600014.jpg",139,0,13,31,403,"L2R",",None,"
"20201013","16","00",31.31,"mph","media/images/calib-20201013-1600022.jpg",136,0,41,120,4920,"R2L",",None,"
"20201013","16","00",27.46,"mph","media/images/calib-20201013-1600033.jpg",119,0,83,120,9960,"R2L",",None,"
"20201013","16","00",33.82,"mph","media/images/calib-20201013-1600039.jpg",95,28,8,26,208,"L2R",",None,"
"20201013","16","00",11.60,"mph","media/images/calib-20201013-1600055.jpg",75,82,28,38,1064,"L2R",",None,"
"20201013","16","00",18.76,"mph","media/images/calib-20201013-1600072.jpg",112,76,16,44,704,"L2R",",None,"
"20201013","16","00",102.72,"mph","media/images/calib-20201013-1600083.jpg",76,0,98,120,11760,"L2R",",None,"
"20201013","16","00",41.11,"mph","media/images/calib-20201013-1600117.jpg",100,63,57,57,3249,"L2R",",None,"
"20201013","16","00",47.98,"mph","media/images/calib-20201013-1600133.jpg",80,75,36,45,1620,"L2R",",None,"
